,date,value,buySell
244,1986-05-29,44.0,0
245,1986-05-29,47.67,0
246,1986-05-30,47.03,0
247,1986-05-30,47.84,0
248,1986-06-02,49.0,0
249,1986-06-02,51.0,0
250,1986-06-02,24.5,0
251,1986-06-03,47.0,0
252,1986-06-03,49.07,0
253,1986-06-04,46.02,0
254,1986-06-04,49.44,0
255,1986-06-04,50.57,0
256,1986-06-04,23.0,0
257,1986-06-05,50.0,0
258,1986-06-05,49.16,0
259,1986-06-05,23.0,0
260,1986-06-06,52.0,0
261,1986-06-06,49.64,0
262,1986-06-09,48.0,0
263,1986-06-09,51.26,0
264,1986-06-09,25.0,0
265,1986-06-10,52.0,0
266,1986-06-10,51.39,0
267,1986-06-11,49.9,0
268,1986-06-11,49.65,0
269,1986-06-11,51.3,0
270,1986-06-11,24.0,0
271,1986-06-12,47.01,0
272,1986-06-12,48.19,0
273,1986-06-13,49.5,0
274,1986-06-13,50.74,0
275,1986-06-13,49.26,0
276,1986-06-13,25.0,0
277,1986-06-16,48.5,0
278,1986-06-16,50.12,0
279,1986-06-17,46.0,0
280,1986-06-17,49.34,0
281,1986-06-17,46.94,0
282,1986-06-18,45.0,0
283,1986-06-18,45.67,0
284,1986-06-18,45.24,0
285,1986-06-19,42.0,0
286,1986-06-19,44.29,0
287,1986-06-19,44.23,0
288,1986-06-19,21.0,0
289,1986-06-20,40.3,0
290,1986-06-20,43.99,0
291,1986-06-20,43.05,0
292,1986-06-23,42.0,0
293,1986-06-23,42.54,0
294,1986-06-23,43.58,0
295,1986-06-24,41.0,0
296,1986-06-24,40.99,0
297,1986-06-24,42.4,0
298,1986-06-25,38.0,0
299,1986-06-25,39.98,0
300,1986-06-25,39.98,0
301,1986-06-25,18.5,0
302,1986-06-26,37.01,0
303,1986-06-26,39.98,0
304,1986-06-26,41.15,0
305,1986-06-27,40.0,0
306,1986-06-27,41.08,0
307,1986-06-27,42.2,0
308,1986-06-30,42.79,0
309,1986-06-30,44.09,0
310,1986-06-30,43.76,0
311,1986-07-01,41.0,0
312,1986-07-01,40.17,0
313,1986-07-01,42.47,0
314,1986-07-01,19.0,0
315,1986-07-02,39.0,0
316,1986-07-02,37.83,0
317,1986-07-02,40.13,0
318,1986-07-03,36.5,0
319,1986-07-03,37.65,0
320,1986-07-03,39.0,0
321,1986-07-03,18.0,0
322,1986-07-04,37.0,0
323,1986-07-04,38.52,0
324,1986-07-04,39.57,0
325,1986-07-04,18.75,0
326,1986-07-07,38.02,0
327,1986-07-07,39.66,0
328,1986-07-07,41.2,0
329,1986-07-08,38.0,0
330,1986-07-08,38.95,0
331,1986-07-08,40.05,0
332,1986-07-09,37.0,0
333,1986-07-09,37.82,0
334,1986-07-09,38.15,0
335,1986-07-10,36.0,0
336,1986-07-10,36.9,0
337,1986-07-10,37.97,0
338,1986-07-11,36.5,0
339,1986-07-11,37.42,0
340,1986-07-11,38.16,0
341,1986-07-11,18.0,0
342,1986-07-14,35.0,0
343,1986-07-14,35.88,0
344,1986-07-14,36.87,0
345,1986-07-14,17.0,0
346,1986-07-15,35.0,0
347,1986-07-15,35.4,0
348,1986-07-15,35.74,0
349,1986-07-15,17.0,0
350,1986-07-16,34.01,0
351,1986-07-16,34.96,0
352,1986-07-16,35.34,0
353,1986-07-16,17.5,0
354,1986-07-17,35.0,0
355,1986-07-17,35.88,0
356,1986-07-17,37.19,0
357,1986-07-18,34.5,0
358,1986-07-18,35.88,0
359,1986-07-18,35.87,0
360,1986-07-21,34.0,0
361,1986-07-21,34.85,0
362,1986-07-21,36.4,0
363,1986-07-22,34.0,0
364,1986-07-22,35.27,1
